nombre,estilo,alcohol_%,min_IBU,max_IBU,astringencia,cuerpo,alcohol_gr/lt,amargor,dulzor,acidez,salado,frutado,lupulo,especias,malteado,opinion_aroma,opinion_apariencia,opinion_paladar,opinion_sabor,opinion_general
Samuel Adams Double Bock (Imperial Series)Boston Beer Company (Samuel Adams),Bock - Doppelbock,2.365736765570397,13.178133185307269,20.21539990778368,2.508073501223426,11.13103726982946,5.031682693261546,6.910454675405751,23.580601560007523,4.955465151287332,0.24212269859539373,6.629700591570475,4.8586500028502595,3.38561420342039,31.892430420208033,20.21,262.3,87.82,55.2,103.86
Andechser Doppelbock Dunkel,Bock - Doppelbock,2.103225369794684,13.178133185307269,20.21539990778368,3.7280164503181186,19.37400707345262,3.9857857214660615,8.378107307991526,25.794518938593924,4.595679889069032,0.24212269859539373,7.763992808398152,7.0823541245385915,2.412703365191268,43.029365893142966,24.18,332.15,113.77,72.34,163.3
Perkulator Coffee Dopplebock,Bock - Doppelbock,2.090668071405333,13.178133185307269,20.21539990778368,2.94655506562019,17.780514802190144,3.9043362001893556,7.429947679863542,17.28811508343942,2.48441290931645,0.24212269859539373,3.0996701285044392,6.089259978065907,3.7193903720400394,19.64088100935314,19.34,188.09,71.87,48.61,94.49
EKU 28,Bock - Doppelbock,2.5009493160998506,13.178133185307269,20.21539990778368,4.73964588142597,14.279338897227225,2.4935313615350623,7.595738855836922,26.940479451763963,4.955465151287332,0.25644867651504943,6.994430814271215,5.809278023358512,2.7156966405223533,28.330412128743593,20.33,207.0,81.48,52.57,87.84
Liberator Doppelbock,Bock - Doppelbock,2.2644544880628175,13.178133185307269,20.21539990778368,2.94655506562019,17.96199547676566,5.173455100543046,11.201746890424356,25.461473946540305,4.781263988254224,0.0,7.132165360253685,8.027596644031378,2.7156966405223533,37.173900059652716,22.87,321.68,106.19,66.63,141.35
Smuttynose S'muttonator (Heritage Series),Bock - Doppelbock,2.231992915170212,13.178133185307269,20.21539990778368,5.6242644489111004,17.780514802190144,4.982357570901926,7.429947679863542,24.617190522024575,4.18226343533741,0.0,6.552857134221369,7.625453379522632,3.4752697940882658,33.853290925241566,20.61,280.23,91.51,58.4,115.81
Butthead Doppelbock,Bock - Doppelbock,2.231992915170212,13.178133185307269,20.21539990778368,5.340623143947559,19.027323964738073,2.4935313615350623,7.595738855836922,28.215302942707563,6.613627016051412,0.25644867651504943,7.583405329701548,6.967454701121277,2.0357491835536727,38.32920357940198,17.22,184.31,65.51,43.84,85.29
Autumnal Fire,Bock - Doppelbock,2.1870329831550404,13.178133185307269,20.21539990778368,3.7280164503181186,19.54586257676019,4.717711627543931,8.52634144940735,28.68447626159665,5.350310949782447,0.0,7.583405329701548,6.730480694676504,2.970362999067196,46.888515741749586,21.22,269.94,91.85,59.88,132.76
Weltenburger Kloster Asam-Bock,Bock - Doppelbock,2.077953637806801,13.178133185307269,20.21539990778368,3.350851510206641,18.67654384200602,4.139465095559717,8.227310532696775,26.125006413930222,3.4056894659062626,0.24212269859539373,6.9239078756881405,5.357609077530657,2.7156966405223533,44.76218027961662,21.61,286.16,92.18,61.19,127.59
Wasatch The Devastator Double Bock,Bock - Doppelbock,2.2097614547329045,13.178133185307269,20.21539990778368,3.7280164503181186,16.0902185294776,4.064075980214177,6.352297851418402,28.994702969407776,5.1986211451464275,0.0,7.822674940936417,6.608136741728246,3.1907952037370624,39.242819576506825,16.35,193.66,63.99,44.48,89.87
St. Victorious,Bock - Doppelbock,2.163784706865684,13.178133185307269,20.21539990778368,4.082960794991765,19.201167408875996,3.09086081375192,8.227310532696775,25.794518938593924,5.1986211451464275,0.0,6.994430814271215,6.967454701121277,3.9338027681179426,41.931013114058736,20.54,245.12,89.86,59.62,122.74
Urbock 23°,Bock - Doppelbock,2.375331766816862,13.178133185307269,20.21539990778368,4.082960794991765,16.283469153355345,2.4935313615350623,5.531052659336302,25.293969995665645,4.2916857012120655,0.0,5.495277716714974,5.51283811991093,1.80456972454301,27.542641733843467,17.16,159.42,66.22,42.48,72.5
Voodoovator,Bock - Doppelbock,2.365736765570397,13.178133185307269,20.21539990778368,6.163531770765961,22.333110188652572,4.350366910443416,12.16903928624905,30.065117107795643,4.2916857012120655,0.25644867651504943,8.050416253877554,8.763505906318487,1.80456972454301,48.35251436869118,15.48,210.28,54.7,33.63,73.63
Saxonator Dunkles Doppelbock,Bock - Doppelbock,2.2644544880628175,13.178133185307269,20.21539990778368,4.73964588142597,11.612165120878489,4.717711627543931,8.672132239473815,29.149067328145563,5.119781944916808,0.0,8.676085573893198,6.608136741728246,3.865153981277116,43.89944692283029,23.18,226.36,4.0,75.16,152.28
Doppel-Hirsch,Bock - Doppelbock,2.1156293793471823,13.178133185307269,20.21539990778368,4.082960794991765,14.693760316507879,3.8194319609535374,8.95681742704981,27.741381866300344,4.690002231066151,0.0,7.704569423172477,6.850206486130786,2.412703365191268,35.054547409264835,18.72,196.13,68.52,49.32,99.28
Josephs Brau Winter Brew,Bock - Doppelbock,2.151958083825741,13.178133185307269,20.21539990778368,5.046204725642189,14.279338897227225,4.064075980214177,8.227310532696775,21.420821550421373,3.948784066142925,0.24212269859539373,5.495277716714974,6.850206486130786,4.298768908326792,30.13372833701042,16.59,197.7,60.18,40.74,88.43
Duck-Rabbator,Bock - Doppelbock,2.2644544880628175,13.178133185307269,20.21539990778368,5.6242644489111004,18.142314019559375,3.9857857214660615,7.595738855836922,28.372213196148337,5.119781944916808,0.0,7.063835983469898,6.850206486130786,3.38561420342039,40.1474196136351,22.27,241.1,81.49,61.53,116.54
Ettaler Curator Dunkler Doppelbock (US Import Version),Bock - Doppelbock,2.3163556316511933,13.178133185307269,20.21539990778368,6.9145175456222185,17.780514802190144,4.212179963646587,6.543157707662749,30.51686148587214,5.1986211451464275,0.0,8.773176296321033,1.8151418920977893,2.235851773135148,39.92209433939063,20.99,224.1,83.99,53.28,109.55
Blonde Doppelbock,Bock - Doppelbock,2.1870329831550404,13.178133185307269,20.21539990778368,3.7280164503181186,20.391020695549134,2.4935313615350623,8.378107307991526,27.262536971055333,5.953122659606695,0.0,7.199458473318839,7.625453379522632,2.8480170322671268,39.242819576506825,18.08,211.76,82.21,51.91,109.92
Doppelbock Dunkel,Bock - Doppelbock,2.2644544880628175,13.178133185307269,20.21539990778368,4.419267399905917,15.302041579736594,5.263254663110818,10.859851245419488,23.929103066294278,4.18226343533741,0.0,6.313445933302628,7.929453951143365,3.560497084412824,34.81571434665443,17.59,220.28,69.07,45.46,95.13
Tucher Bajuvator Doppelbock,Bock - Doppelbock,2.1156293793471823,13.178133185307269,20.21539990778368,6.163531770765961,22.01718452884306,5.031682693261546,11.74917312753237,16.86478191622568,6.131030086865342,0.0,8.676085573893198,8.675855243615933,2.571457470166379,49.797653004565355,21.96,270.26,94.55,61.49,132.78
Dark Heathen Triple Bock,Bock - Doppelbock,1.8000904413235699,13.178133185307269,20.21539990778368,3.350851510206641,24.021589341768813,2.4935313615350623,8.52634144940735,16.86478191622568,6.188238220334808,0.0,10.762665404339087,4.492427077293129,3.4752697940882658,46.677771106418085,22.53,211.85,94.16,57.56,107.69
Winter Bock,Bock - Doppelbock,2.151958083825741,13.178133185307269,20.21539990778368,2.94655506562019,17.228833657169137,3.437554834548538,6.156129676858776,24.274602621976204,3.248726178529569,0.0,4.950471174732689,4.679369802712833,3.4752697940882658,36.94100188778561,17.83,227.33,73.74,45.91,97.77
Deep Water Dopplebock,Bock - Doppelbock,2.090668071405333,13.178133185307269,20.21539990778368,4.419267399905917,16.854728428725466,3.7307325074783257,8.95681742704981,20.291311518687213,3.4056894659062626,0.0,4.950471174732689,6.089259978065907,2.571457470166379,37.63783835158236,15.33,212.47,49.22,32.64,71.68
Doppelbock Grande Cuvée Printemps,Bock - Doppelbock,2.275048758759736,13.178133185307269,20.21539990778368,5.046204725642189,20.391020695549134,5.07994155176321,8.815590088411808,16.86478191622568,5.828813488259873,0.0,9.363592666083825,6.730480694676504,3.7193903720400394,40.596454271981194,22.35,286.44,94.51,62.98,124.78
Lobotomy Bock,Bock - Doppelbock,2.4578437342773967,13.178133185307269,20.21539990778368,3.350851510206641,16.475280505849014,4.717711627543931,6.729095866551636,18.11721467032946,3.080537786550051,0.24212269859539373,4.578182286744455,5.031032876389189,2.0357491835536727,28.330412128743593,13.1,143.75,35.37,25.16,58.71
Primátor Double Bock Beer,Bock - Doppelbock,2.4578437342773967,13.178133185307269,20.21539990778368,4.73964588142597,14.069291642484503,4.931912829305932,8.073821943501759,31.408445674756173,5.038777635381669,0.0,7.704569423172477,6.089259978065907,2.412703365191268,27.806276358307443,18.22,229.52,55.36,37.75,58.95
Icelandic DoppelbockEinstök Ölgerð (Einstök Beer Company),Bock - Doppelbock,2.05203723820554,13.178133185307269,20.21539990778368,6.9145175456222185,23.41678624420036,4.602144207324479,10.74344455009563,30.66654565485029,4.068129216545037,0.0,6.9239078756881405,9.347742129153556,2.412703365191268,52.835366509924704,21.34,165.47,60.61,39.22,79.71
Dopple Bock,Bock - Doppelbock,2.19276291603115,13.178133185307269,20.21539990778368,3.350851510206641,13.857272336903332,4.4799921080408485,7.260621540657,22.874206495203428,4.781263988254224,0.0,6.552857134221369,6.354963460498692,3.38561420342039,29.62325822975002,18.75,239.55,81.51,53.03,116.13
St. Nikolaus Bock Bier - Brewer's Reserve,Bock - Doppelbock,2.2644544880628175,13.178133185307269,20.21539990778368,7.151876679504456,21.21417816736727,4.350366910443416,8.52634144940735,30.51686148587214,5.423386893818629,0.0,8.105702825270383,6.608136741728246,4.184996720985418,40.820174500967845,22.12,307.83,103.32,64.89,147.8
Emancipator Doppelbock,Bock - Doppelbock,2.090668071405333,13.178133185307269,20.21539990778368,6.6710282684603355,17.413961567524808,3.7307325074783257,7.08753896529412,26.453005112801662,5.119781944916808,0.0,6.145704389031403,7.520695889249397,2.970362999067196,40.37220443418577,16.12,214.62,72.23,38.51,96.0
Winter-Bock,Bock - Doppelbock,2.151958083825741,13.178133185307269,20.21539990778368,4.419267399905917,16.283469153355345,4.4799921080408485,9.50123218535832,24.787419559151722,4.18226343533741,0.0,7.704569423172477,8.40582292386723,2.412703365191268,31.892430420208033,19.8,272.35,78.36,50.85,104.67
Granitbock,Bock - Doppelbock,2.1278838067969263,13.178133185307269,20.21539990778368,6.420896003544015,15.89549087531894,3.5402989559353912,8.073821943501759,23.229002882070436,5.350310949782447,0.0,6.552857134221369,5.951178339031123,2.8480170322671268,35.53014723810326,18.71,202.91,76.98,48.15,95.18
Double Vision Doppelbock,Bock - Doppelbock,2.2097614547329045,13.178133185307269,20.21539990778368,5.046204725642189,21.21417816736727,4.416176332343763,9.232954989802424,24.956952489197985,5.494751022453161,0.0,7.199458473318839,6.483020695185389,4.0637272167023015,41.26604715793633,24.43,318.28,109.86,69.95,140.75
Fireman's Brew Brunette Beer,Bock - Doppelbock,2.2097614547329045,13.178133185307269,20.21539990778368,4.419267399905917,11.612165120878489,3.9857857214660615,11.641785246191267,25.96007799410199,4.595679889069032,0.0,5.88014152801815,7.7284498493336695,0.0,44.547171461867265,19.43,252.32,60.61,39.22,86.03
Schneider Aventinus Eisbock,Bock - Eisbock,1.8000904413235699,18.61045984971491,25.503079745950608,5.8982535853618145,14.89824821065288,2.4935313615350623,7.595738855836922,28.68447626159665,5.27542486284249,0.0,9.276942617594255,4.679369802712833,3.6417434590983646,30.13372833701042,23.73,249.39,96.08,65.35,111.96
Raspberry Eisbock,Bock - Eisbock,1.8000904413235699,18.61045984971491,25.503079745950608,5.046204725642189,17.04243279588974,4.660701916559241,5.077764403969846,16.86478191622568,5.764789287831575,0.0,9.856356649796652,3.646562964798009,2.235851773135148,31.39422845981645,17.52,262.62,88.5,75.16,119.1
Winter Wonder Lager,Bock - Eisbock,1.8000904413235699,18.61045984971491,25.503079745950608,4.082960794991765,18.499564401200086,2.4935313615350623,7.429947679863542,16.86478191622568,6.354145916263944,0.0,9.406399376002183,5.031032876389189,4.242757030832144,40.820174500967845,20.92,214.88,88.5,51.29,93.88
Ramstein Winter Wheat Eisbock,Bock - Eisbock,2.542303906808314,18.61045984971491,25.503079745950608,5.8982535853618145,20.722813951503802,2.4935313615350623,6.156129676858776,26.616091794505138,6.072803945647113,0.0,10.124836464513972,3.646562964798009,4.825055333770505,37.173900059652716,24.72,289.18,109.92,74.18,152.28
Granitbock Ice,Bock - Eisbock,2.542303906808314,18.61045984971491,25.503079745950608,4.419267399905917,15.302041579736594,5.432914956764488,7.08753896529412,16.86478191622568,6.299759373880499,0.24212269859539373,9.144271518324123,3.8754940260110557,2.571457470166379,36.23850514500911,16.35,165.47,88.5,55.2,119.1
Double Ice Bock,Bock - Eisbock,1.8000904413235699,18.61045984971491,25.503079745950608,6.163531770765961,17.228833657169137,2.4935313615350623,5.531052659336302,16.86478191622568,6.512206844629227,0.0,8.915456327502273,4.492427077293129,2.8480170322671268,38.32920357940198,21.59,252.32,102.21,61.97,131.95
Eisbock (Congelator),Bock - Eisbock,2.356050422064169,18.61045984971491,25.503079745950608,5.340623143947559,17.04243279588974,5.432914956764488,7.08753896529412,29.60923196729905,5.5644935347386975,0.24212269859539373,7.704569423172477,6.730480694676504,2.8480170322671268,31.892430420208033,16.73,213.8,72.46,42.87,90.02
Schorschbock Ice 13,Bock - Eisbock,1.8000904413235699,18.61045984971491,25.503079745950608,1.4780547390040288,6.99246572489339,3.5402989559353912,2.3660960843065544,13.218646116526493,4.18226343533741,0.0,5.692544843201716,1.3577435385253342,2.412703365191268,8.830191030695419,16.35,262.62,88.5,55.2,79.71
Schorschbock 31%,Bock - Eisbock,1.8000904413235699,18.61045984971491,25.503079745950608,2.508073501223426,3.179484756577766,3.437554834548538,1.4224341221698584,7.601631233839751,2.48441290931645,0.0,3.496868842823803,1.3577435385253342,1.80456972454301,6.155875792397361,21.34,262.62,88.5,75.16,79.71
La Félix,Bock - Eisbock,1.8000904413235699,18.61045984971491,25.503079745950608,0.8332445855368692,3.179484756577766,2.6628345085526486,3.7586666517589116,9.177250436462105,1.967249552577383,0.0,3.0996701285044392,2.8585321358063416,0.0,5.169726989619817,18.75,209.74,88.5,55.2,119.1
Schorschbock 57%,Bock - Eisbock,1.8000904413235699,18.61045984971491,25.503079745950608,0.0,4.079913318628865,3.7307325074783257,1.9269971065697342,5.044251496814341,2.48441290931645,0.0,3.496868842823803,0.0,1.1873312084081171,2.957960507977188,21.34,262.62,88.5,39.22,119.1
Eisbock,Bock - Eisbock,1.8000904413235699,18.61045984971491,25.503079745950608,2.0246108242962784,4.079913318628865,3.437554834548538,1.4224341221698584,11.958107898615038,3.080537786550051,0.0,4.444415219480245,0.0,2.235851773135148,9.245087189433425,20.02,235.04,88.5,69.77,119.1
Eis Instigator,Bock - Eisbock,2.4578437342773967,18.61045984971491,25.503079745950608,0.0,5.99223416247468,2.305639498985672,2.7592108624575293,6.568551068211549,1.6467471689779891,0.0,2.8773293904351105,1.8151418920977893,1.1873312084081171,10.449467403190496,21.34,4.0,73.61,64.65,143.42
Black Ice,Bock - Eisbock,2.2644544880628175,18.61045984971491,25.503079745950608,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.35,262.62,88.5,55.2,79.71
Dead Guy Ale,Bock - Maibock,2.065078075882166,15.244987097043976,27.448096483031534,4.73964588142597,14.89824821065288,2.95919036871853,10.74344455009563,25.628320555925747,4.869686016207184,0.0,6.9239078756881405,9.347742129153556,3.7193903720400394,36.94100188778561,19.26,238.68,83.09,56.03,123.23
Andygator,Bock - Maibock,2.2097614547329045,15.244987097043976,27.448096483031534,5.340623143947559,11.13103726982946,4.4799921080408485,8.073821943501759,18.11721467032946,4.2916857012120655,0.0,4.706822985515488,8.219469192630816,2.0357491835536727,24.844245307637085,15.08,181.97,61.81,38.08,78.29
Mardi Gras Bock,Bock - Maibock,2.0254423254650025,15.244987097043976,27.448096483031534,6.420896003544015,12.53981996054226,2.817175228828637,9.632613849028955,19.320938134351493,3.248726178529569,0.0,4.159311677592139,9.506163749213336,3.291000621985351,41.04337040054605,13.97,173.43,56.18,35.73,82.19
Hofbräu Maibock (Urbock),Bock - Maibock,2.1156293793471823,15.244987097043976,27.448096483031534,7.831416511844186,12.081444235811587,4.4799921080408485,10.016536541010803,17.705496578662476,3.080537786550051,0.24212269859539373,4.159311677592139,9.427388744205134,3.1907952037370624,32.387349680776886,18.93,240.2,80.1,52.46,112.01
Cabin Fever,Bock - Maibock,1.9557388806563842,15.244987097043976,27.448096483031534,8.04826649909034,10.12867175782307,3.09086081375192,7.260621540657,23.755233388452737,2.7015947410705374,0.25644867651504943,4.006630060993962,8.587051702220384,1.1873312084081171,37.86889232899292,14.05,203.8,61.41,35.7,94.9
John John Dead Guy Ale,Bock - Maibock,2.0118791087712244,15.244987097043976,27.448096483031534,5.340623143947559,15.699246707255375,2.4935313615350623,9.095909487717568,23.05201090498472,5.423386893818629,0.25644867651504943,5.970656569082665,8.124249287924547,4.125365508799354,32.387349680776886,19.22,235.45,76.92,49.6,102.48
Dundee Pale Bock Lager,Bock - Maibock,1.9911885046730398,15.244987097043976,27.448096483031534,9.645811496464187,14.279338897227225,3.9043362001893556,11.088966415586487,19.71245754694946,3.4056894659062626,0.0,3.6765935723536494,10.798421244909482,3.560497084412824,37.406176548389546,14.21,170.09,55.21,36.57,80.91
Maibock,Bock - Maibock,2.05203723820554,15.244987097043976,27.448096483031534,8.673816181778006,18.852456444948366,3.437554834548538,12.16903928624905,20.671857160184285,4.690002231066151,0.0,5.787480160538131,12.250756235344154,3.7937658196437387,42.15166340992117,15.88,210.26,69.36,42.91,91.97
Mai-Ur-Bock,Bock - Maibock,2.0254423254650025,15.244987097043976,27.448096483031534,5.8982535853618145,11.848223541289318,2.817175228828637,11.201746890424356,23.580601560007523,5.423386893818629,0.25644867651504943,6.313445933302628,10.732015666325053,2.8480170322671268,36.70747489337338,18.14,234.6,78.04,50.3,107.11
Samichlaus Bier Helles,Bock - Maibock,1.8000904413235699,15.244987097043976,27.448096483031534,4.73964588142597,14.89824821065288,2.4935313615350623,3.7586666517589116,29.456326334831022,4.18226343533741,0.24212269859539373,6.779327241361006,4.679369802712833,3.291000621985351,30.387592880109526,18.61,207.69,74.5,46.57,78.99
Blonde Bock,Bock - Maibock,2.090668071405333,15.244987097043976,27.448096483031534,5.8982535853618145,11.848223541289318,4.416176332343763,9.36803674379683,16.435182609223926,4.498047908147844,0.25644867651504943,4.706822985515488,9.58409146763448,2.0357491835536727,27.277938653244174,14.18,179.05,59.04,35.12,73.49
Boss Tom's Golden Bock,Bock - Maibock,1.9700675745882383,15.244987097043976,27.448096483031534,11.058938898620816,12.53981996054226,3.5402989559353912,9.890203958886604,16.86478191622568,2.7015947410705374,0.24212269859539373,4.006630060993962,8.587051702220384,2.8480170322671268,31.643745582337296,15.6,166.35,68.59,41.89,101.42
Maibock,Bock - Maibock,1.9841968902981728,15.244987097043976,27.448096483031534,4.419267399905917,16.0902185294776,3.09086081375192,8.95681742704981,19.517275157034806,3.948784066142925,0.0,3.84607784333007,9.18573096054943,2.7156966405223533,31.892430420208033,18.36,213.38,83.01,51.51,122.21
Narragansett Bock,Bock - Maibock,2.0254423254650025,15.244987097043976,27.448096483031534,6.163531770765961,16.283469153355345,3.637842478305298,12.474427612160039,24.1022223333838,5.27542486284249,0.24212269859539373,7.063835983469898,11.495211667265622,3.084230250631173,42.15166340992117,18.32,299.19,91.54,55.88,126.99
Berkshire Maibock Lager,Bock - Maibock,2.0254423254650025,15.244987097043976,27.448096483031534,8.469223526266177,16.0902185294776,4.4799921080408485,9.632613849028955,26.616091794505138,5.6326973902781985,0.24212269859539373,6.852222529853553,9.506163749213336,3.38561420342039,35.7669307006388,19.74,244.27,80.93,55.93,116.88
Blonde Double MaiBock,Bock - Maibock,2.090668071405333,15.244987097043976,27.448096483031534,7.609951191038274,14.89824821065288,3.9857857214660615,9.36803674379683,22.874206495203428,5.764789287831575,0.0,6.994430814271215,9.18573096054943,2.7156966405223533,30.640562055049678,17.94,242.83,78.08,49.01,103.34
Mai Bock,Bock - Maibock,1.9557388806563842,15.244987097043976,27.448096483031534,10.546634408494553,17.228833657169137,3.437554834548538,9.50123218535832,20.671857160184285,4.498047908147844,0.0,5.287035964550513,10.321424362704164,3.560497084412824,35.53014723810326,18.45,226.67,75.8,45.65,106.7
Maibock,Bock - Maibock,2.1278838067969263,15.244987097043976,27.448096483031534,6.163531770765961,12.988115617874046,3.8194319609535374,8.378107307991526,23.755233388452737,5.119781944916808,0.24212269859539373,5.287035964550513,7.829760104671634,2.571457470166379,31.892430420208033,14.88,183.02,56.22,38.56,75.1
Hacker-Pschorr Hubertus Bock,Bock - Maibock,2.065078075882166,15.244987097043976,27.448096483031534,8.673816181778006,13.857272336903332,4.4799921080408485,9.890203958886604,18.11721467032946,5.494751022453161,0.0,6.552857134221369,9.96180015355872,2.970362999067196,37.173900059652716,17.69,238.83,75.62,46.74,106.64
Bucking Bock,Bock - Maibock,2.151958083825741,15.244987097043976,27.448096483031534,7.383555503836756,9.60464213438441,4.064075980214177,10.74344455009563,13.462590536755249,5.350310949782447,0.0,5.88014152801815,9.58409146763448,3.084230250631173,24.844245307637085,14.85,149.46,56.85,38.55,85.77
The Gift (WinterBock Lager),Bock - Maibock,2.0254423254650025,15.244987097043976,27.448096483031534,6.163531770765961,11.612165120878489,3.637842478305298,5.746047951665881,19.517275157034806,4.498047908147844,0.0,4.950471174732689,5.197167335375939,2.7156966405223533,24.010726239118913,17.36,190.53,77.22,47.21,107.94
Primátor Maibock,Bock - Maibock,2.151958083825741,15.244987097043976,27.448096483031534,6.163531770765961,13.857272336903332,4.602144207324479,12.16903928624905,18.924700246349705,4.690002231066151,0.25644867651504943,5.392620986723811,11.248596172388307,3.084230250631173,28.330412128743593,17.54,242.19,72.25,44.86,94.4
Andechser Bergbock Hell,Bock - Maibock,2.090668071405333,15.244987097043976,27.448096483031534,7.609951191038274,15.501444703323086,4.064075980214177,8.95681742704981,19.906509178124654,4.2916857012120655,0.24212269859539373,5.066211976761195,9.58409146763448,2.571457470166379,33.12376937008427,19.15,215.61,89.14,55.92,127.47
Spaten Maibock / Premium Bock,Bock - Maibock,2.0254423254650025,15.244987097043976,27.448096483031534,7.151876679504456,16.283469153355345,3.9043362001893556,9.232954989802424,13.704048446589372,5.038777635381669,0.0,5.287035964550513,9.96180015355872,2.7156966405223533,30.640562055049678,17.64,233.72,80.07,48.97,109.21
Maibock,Bock - Maibock,2.151958083825741,15.244987097043976,27.448096483031534,6.6710282684603355,17.228833657169137,3.9043362001893556,9.36803674379683,18.321033605374826,4.595679889069032,0.0,6.394799018518897,10.03509888038434,2.235851773135148,34.33593879975039,14.13,158.85,52.91,30.53,64.9
Serie Signature Maibock,Bock - Maibock,2.065078075882166,15.244987097043976,27.448096483031534,6.6710282684603355,13.857272336903332,4.350366910443416,10.141304255686103,21.789536579719687,5.119781944916808,0.0,6.852222529853553,10.597519230915212,2.970362999067196,36.47331179101558,17.72,197.91,63.69,38.63,70.3
PENNdemonium,Bock - Maibock,2.2097614547329045,15.244987097043976,27.448096483031534,5.340623143947559,15.501444703323086,4.982357570901926,11.201746890424356,25.794518938593924,6.407661873126452,0.24212269859539373,8.577106703481,10.665052433336065,3.1907952037370624,36.00304736486323,17.78,207.64,75.44,46.86,103.48
Southampton May Bock,Bock - Maibock,2.0254423254650025,15.244987097043976,27.448096483031534,8.04826649909034,16.854728428725466,3.5402989559353912,8.227310532696775,24.787419559151722,6.460338890061761,0.24212269859539373,7.3954826863138985,8.31331019105408,2.970362999067196,37.63783835158236,19.61,236.24,87.07,59.37,140.49
Früh Bock,Bock - Maibock,1.9557388806563842,15.244987097043976,27.448096483031534,10.719564765890897,12.988115617874046,3.437554834548538,9.632613849028955,19.517275157034806,5.1986211451464275,0.0,6.629700591570475,10.460691409402992,2.571457470166379,31.39422845981645,19.76,298.95,101.89,58.86,148.69
Bock-Bier,Bock - Maibock,2.0254423254650025,15.244987097043976,27.448096483031534,8.87477152563721,14.89824821065288,3.2137146112046238,8.52634144940735,18.924700246349705,5.953122659606695,0.24212269859539373,6.9239078756881405,8.850041736020563,2.970362999067196,30.387592880109526,17.69,165.47,72.76,47.23,100.79
Brinkley's Maibock,Bock - Maibock,2.0254423254650025,15.244987097043976,27.448096483031534,4.419267399905917,12.76518049391889,3.09086081375192,9.76224978972957,15.555775000677786,4.2916857012120655,0.24212269859539373,4.578182286744455,10.03509888038434,2.0357491835536727,30.640562055049678,14.13,194.08,64.74,44.13,74.22
Heller Bock Saphir,Bock - Maibock,2.1399922259210036,15.244987097043976,27.448096483031534,5.6242644489111004,18.852456444948366,3.8194319609535374,15.182794988274182,21.420821550421373,7.3337061237843315,0.25644867651504943,8.962027237866717,5.031032876389189,3.38561420342039,33.36769612584003,20.55,234.06,90.88,58.58,127.72
Gruffmeister 8,Bock - Maibock,2.2097614547329045,15.244987097043976,27.448096483031534,7.151876679504456,12.081444235811587,5.07994155176321,7.9175012807353475,17.28811508343942,4.955465151287332,0.24212269859539373,5.287035964550513,8.219469192630816,1.5295203545549634,31.14386707467471,17.46,198.46,81.16,47.12,93.36
Ramstein Maibock,Bock - Maibock,2.090668071405333,15.244987097043976,27.448096483031534,9.2665189340454,13.857272336903332,3.9043362001893556,10.74344455009563,19.123421724581146,3.692001124863519,0.0,4.159311677592139,10.529403298887203,3.38561420342039,40.37220443418577,20.71,276.44,92.3,58.42,138.88
Dump Truck,Bock - Maibock,1.9557388806563842,15.244987097043976,27.448096483031534,8.87477152563721,15.100991956465052,3.09086081375192,11.313387799590103,11.43265343447778,5.5644935347386975,0.0,5.178311682374844,10.321424362704164,2.7156966405223533,24.010726239118913,16.93,186.59,70.19,46.74,119.1
Samuel Adams Winter LagerBoston Beer Company (Samuel Adams),Bock - Traditional,1.8963120248448866,15.244987097043976,22.217075233112535,4.082960794991765,10.88569472938018,2.0939626340451305,8.672132239473815,10.055406192004067,3.692001124863519,0.24212269859539373,4.578182286744455,6.608136741728246,5.061251163493923,24.567725361585598,16.6,221.56,69.15,45.25,102.91
Shiner Bock,Bock - Traditional,1.6937776199916172,15.244987097043976,22.217075233112535,4.73964588142597,10.12867175782307,2.0939626340451305,7.595738855836922,9.177250436462105,2.2422562838215,0.24212269859539373,2.6344939027984164,6.354963460498692,1.1873312084081171,24.289894619831365,11.09,126.11,39.62,27.42,68.28
Samuel Adams Chocolate BockBoston Beer Company (Samuel Adams),Bock - Traditional,1.9264602169602036,15.244987097043976,22.217075233112535,2.0246108242962784,23.8713260542038,2.0939626340451305,8.95681742704981,25.96007799410199,3.248726178529569,0.0,4.950471174732689,4.679369802712833,0.0,35.7669307006388,17.75,213.2,68.5,46.71,89.7
Michelob AmberBock,Bock - Traditional,1.833188462901402,15.244987097043976,22.217075233112535,3.350851510206641,10.38468518544837,2.6628345085526486,5.746047951665881,11.958107898615038,2.48441290931645,0.0,2.365883054630727,4.8586500028502595,0.7277899188077648,28.850484531222666,9.75,119.63,32.91,23.33,57.64
Samuel Adams Cherry Chocolate BockBoston Beer Company (Samuel Adams),Bock - Traditional,1.9264602169602036,15.244987097043976,22.217075233112535,3.350851510206641,11.612165120878489,3.8194319609535374,7.429947679863542,16.86478191622568,4.18226343533741,0.0,10.27274672722405,4.492427077293129,1.5295203545549634,42.59148514792619,19.59,226.36,77.55,49.91,108.15
Uff-da,Bock - Traditional,2.05203723820554,15.244987097043976,22.217075233112535,5.046204725642189,13.208712648825717,2.817175228828637,7.758195835597342,20.860585211255724,4.869686016207184,0.0,5.88014152801815,7.414097063701434,0.0,37.406176548389546,18.25,236.7,74.58,50.5,109.09
